,text_a,label
247,"The Fort Gordon Cyber District was recognized for its work to inspire K-12 students toward careers in #cybersecurity and other #STEM fields. Congratulations and keep up the great work!
https://t.co/FkxxHwrtAT",2
248,"Great news for GA #smallbiz: Alpharetta-based Silver Oak Leaf, a service-disabled veteran-owned small business, won a $10.7M contract to make uniforms for U.S. service members. #MadeinAmerica #BuyAmerican
 
Congratulations, Silver Oak Leaf! https://t.co/f6tifP58HQ",1
249,“I have interviewed enough legislators to know that they seldom say anything real. They are abundantly trained in avoiding that error. But I found Murphy refreshingly candid in this interview” https://t.co/4tlYVIdnsy,1
250,"More than words, America deserves action: support funding necessary for on-time delivery &amp; voting-by-mail.

The Postmaster General has no credibility, Congress must still act. Delays, cutbacks, downsizing have already taken a toll. McConnell must call back the Senate to save USPS https://t.co/CaFqwC5ZQM QUOTE @nytimes: The postmaster general said post office cuts would be suspended until after the election following criticism that they could derail mail-in voting
https://t.co/1C0kL6Z5Xk",Nan
251,"Today and always, I'm standing with #LGBTQ+ youth against bullying. No child should ever be made to feel less because of who they are or who they love!

Go purple and take the pledge yourself at https://t.co/E5uzwrkl4X #SpiritDay2020 #SpiritDay https://t.co/04M9VWyvC8",3
252,"RT @CDPHE: A flu vaccine is the best protection against #flu. It’s safe, effective &amp; free with most insurance including Medicare &amp; Medicaid. Protect yourself &amp; those you love by getting a flu vaccine. Find a vaccination location near you: https://t.co/FeKM5Ruka0 https://t.co/iglddfTxQK",1
253,"Unbelievable.

The president should be working with local leaders across this country to slow the spread of this virus.

Instead, President Trump is playing politics and threatening to cut off funding to several major cities amid this crisis for his own political gain. https://t.co/koRcrpXEPs QUOTE @CNN: The Justice Department has labeled three cities ""anarchy"" jurisdictions — New York, Seattle and Portland, Oregon. The overtly political announcement is certain to trigger legal challenges. https://t.co/vfNDYM4NLp",2
254,"In-classroom learning is absolutely essential for children.

Isolating students from their support networks is unjustifiable considering the minimal spread of COVID-19 in rural Colorado.

Thanks all for joining me to discuss plans to safely reopen schools.
https://t.co/ayHnK7kvE5",3
255,Yet another study showing that staying home is a critical part of slowing the spread of the Coronavirus. Read this @NapaRegister story to learn more about how to keep your family and your community safe from the virus. https://t.co/cpRGhAfU4J,2
256,"Until the GOP can agree that science and governance are the key to crushing the virus, the pandemic will continue to destroy the lives and livelihoods of the American people. #MSNBCLive https://t.co/YCz4jqL0aP",2
257,".@IWFglobal is standing up for women’s sports. Sign the petition below and protect fair play for female athletes⬇️
https://t.co/VdXeRLmD7K",Nan
258,"If you wonder whether the NCAA exists to protect students or the millionaires who profit off off college sports, read this article. It’s bananas. The NCAA ruined these students athletic careers over a $252 clerical error.  https://t.co/ogDhB1BDZ4",1
259,"Thank you! So proud of all the work/collaboration on the Childcare Is Essential bill https://t.co/7yVGqTbmy8 QUOTE @firstfiveyears: Thanks to the hard work and bipartisan leadership of @RepJahanaHayes, #childcare providers are one step closer to having the support they need to keep their businesses afloat but Congress must finish the job and act now.https://t.co/oWXwH6bix3",2
260,"I'm thrilled to receive the endorsement of @eqca. LGBTQ+ rights are human rights. I won't stop fighting to protect our shared mission of a world that is healthy, just and fully equal for all LGBTQ+ people. #Vote4Equality https://t.co/AfK9xIitbM QUOTE @eqca: We are proud to support pro-equality champion @carbajalsalud for Congressional District 24!  #Vote4Equality

Check out our full list of endorsements: https://t.co/Ndg9nuLlGJ https://t.co/ct5j0AXuvg",1
261,"Employers and workers have made it clear: they do not want @realDonaldTrump's harmful payroll tax plan. My bill, the #SaveOurSocialSecurityNow Act would block his executive action! https://t.co/QZTCR5Jv83",2
262,"RT @WaysMeansCmte: This is devastating. Seniors and people with disabilities deserve timely access to their benefits. 
https://t.co/LZMqKiWT0a",3
263,"Rioters are chanting “death to America” and “we hope they die” after two police officers were shot. 

We will not let the rioters ruin this country and the future for our children and grandchildren. Read more in my @FoxNews Op-Ed &amp; RT 🔁 if you agree! https://t.co/bo6U98LqQn",1
264,"RT @RedCrossCCR: #CreekFire: Due to COVID-19 we are currently unable to accept material donations of any kind. We depend on financial donations to provide immediate disaster relief. Visit https://t.co/UiFPGr5LJS, call 1-800-RED CROSS, or text the word REDCROSS to 90999 to make a $10 donation. https://t.co/EiG5bFLPYT",3
265,"U.S. weekly jobless claims fell below 1 million for the first time since the #COVID19 pandemic began!

Republicans and Democrats must continue to work together to defeat the #coronavirus, rebuild our economy, and provide relief to struggling workers and businesses. https://t.co/EnI2U5Sl2z QUOTE @AP: BREAKING: 963,000 workers seek U.S. jobless aid; first time in 5 months new weekly claims have fallen below 1 million. https://t.co/lHcGJYoHHB",2
266,"Thank you to our local Forest Service leaders for a thorough briefing on the #CameronPeakFire and long-term plans recovery plans. 

@LarimerCounty residents, please stay safe, and for updates and safety recommendations, visit: https://t.co/rrUK5ktDM6. https://t.co/BuGe8ArCW3",2
267,The best thing the President can do for our country is to stand up and take the results of this election like a man. #MSNBCLive https://t.co/FmwoQCqK0Q,Nan
268,"Congratulations Brady!  You are doing a great job representing your school, Etowah County and the 4th District.  https://t.co/hZkQl2G16j",Nan
269,"What's an easy way to stand up against this #AbuseOfPower by @realDonaldTrump?
 
➡️ #GetCounted by filling out your #2020Census form today at https://t.co/lUYVSgl3j8.
https://t.co/XEvTJMfKw4",1
270,"RT @GReschenthaler: The #PaycheckProtectionProgram saved 51 million jobs &amp; counting during #COVID. 

It's hugely disappointing that Pelosi/Schumer are holding up more critical funding to employ Americans &amp; save small businesses over their dreams of passing a socialist agenda. https://t.co/Ns7YdKFZWc",3
271,"Congrats Byron! You will be a major leader in our work to Drain the Swamp. 

Florida is sending some serious reinforcements for @realDonaldTrump. https://t.co/ZNwVlX0Irx QUOTE @ByronDonalds: Today we proved the Republican Party is for everyone––even a poor black kid who grew up in Brooklyn. 

Thank you to my family and supporters. We did it! 

We will send a proven Conservative to Congress this November. 

Get involved at https://t.co/Rwd71TVXZS https://t.co/0AOuVtiHG4",2
272,"While @realDonaldTrump declares victory, our economy is still far behind where we were before the pandemic. Millions of Americans are barely getting by. They need relief now. https://t.co/vviufBqLOB",2
273,"Family separation was a brutal policy. It caused untold suffering to deeply vulnerable people, and the evidence suggests that it led the border patrol to ignore other crimes. Officials from across the administration are implicated. We need accountability. https://t.co/6hgH8JWARj",1
274,RT @bader_diedrich: I just donated to @Ossoff's campaign to help @ChrisMurphyCT and @BrianSchatz flip the Senate. Jon can win the race for Senate in Georgia! https://t.co/R1hZVZEUGc,3
275,"RT @RedCrossNorCal: The @NorthBayNews visited a #wildfire #evacuation shelter @sonomafair yesterday, and spoke with the #RedCross about how we're keeping evacuees safe and healthy during the #covid #pandemic. https://t.co/Sv8h2puOGp",1
276,"The ICC is the international judicial system that plays a critical role in bringing evil people like dictators in Latin America to justice.

We need to be leading in the fight for democracy. This is not leading. https://t.co/ttz0WyB3Rl QUOTE @Reuters: U.S. blacklists ICC prosecutor over Afghanistan war crimes probe https://t.co/wld8Ws3o4M https://t.co/RjcgoPUyfG",2
277,"When other countries were following the science, Trump pushed miracle cures he saw on Fox News. 

Let me tell you this: when @JoeBiden is president he’ll listen to the facts. He’ll embrace science. And we will all be better for it.",2
278,"The Trump campaign is clearly comfortable allowing Vladimir Putin to help choose the next President of the United States, but the American people should not be. This report is more than an investigation of past actions—it’s a clarion warning call for the upcoming election. https://t.co/HAXPop66ZR QUOTE @nytimes: Breaking News: A Republican-led Senate report on 2016 election interference lays out an extensive web of contacts between Trump campaign advisers and Russian officials. The report confirmed the findings of the special counsel’s investigation. https://t.co/6W9esNt1mc",Nan
279,"This is great news for our schools, nursing homes, and workplaces. Great work by the Trump Administration to secure this efficient #COVID19 testing for Americans. https://t.co/Blc7fOqNyr QUOTE @WSJ: Breaking: President Trump is set to announce a $750 million deal to buy 150 million rapid Covid-19 tests from Abbott Laboratories, a White House official said. The tests return results in about 15 minutes. https://t.co/BJnm23t2Xd",1
280,"As #COVID19 cases rise throughout the country, so do hospitalizations. Here's your reminder that wearing a mask can save a life. Let's #StopTheSpread — together.

https://t.co/GRTfLYfREJ",2
281,"RT @PeterSchorschFL: An Oviedo Army hero who died after saving his soldiers in Iraq in 2005 would be made eligible for the Medal of Honor in a bill @RepStephMurphy and @RepMichaelWaltz pushed to House approval Tuesday, via @ScottFist.

https://t.co/n1GXMviNve 

#FlaPol https://t.co/tHogD9rYuC",Nan
282,"In October, we observe #DomesticViolenceAwarenessMonth. It's estimated that as many as 1.3 million women &amp; over 800,000 men experience violence from a partner each year.

Please visit https://t.co/yPLApjzTIT or call 1-800-799-SAFE to learn about the warning signs.",2
283,"Breonna Taylor was sleeping in her home when she was tragically killed. She should be alive today. 

Our system has failed Breonna, but we won’t let the injustices continue. 

This is why we passed the #JusticeInPolicingAct. #SayHerName
https://t.co/xUGhmaItUw",2
